-0.0490916395487426 -0.0448185546683675 -0.07422232211397 -0.0121491034467391 0.107028576701492 0.140387428506203 0.0331622800755147 -0.00500414572142738 -0.137697684133088 -0.0706679225985569 0.0177912223895067 0.0872521887981774
-0.0773526342778554 -0.0223299969451967 -0.0413981797468814 -0.0137228307265254 0.105069090680644 0.109944790033087 0.0464468568064049 -0.0494640168324905 -0.143247214211431 -0.0330902268994819 0.106465162761449 0.0593381533190334
-0.0573334010168534 -0.0282353847567052 -0.0521232718833566 -0.0395392236322785 0.103828008054448 0.125767961695723 0.0435756759386159 -0.0394058408596916 -0.181242035986735 -0.0242373372817664 0.108720722156757 0.134410274848461
-0.0770816737957567 -0.0945042815445003 -0.0569895089482007 -0.0214617801918946 0.070672170275162 0.155514236157432 0.0404652562383365 -0.0472883293780919 -0.142463719879609 0.00908053255919761 0.134645838133528 0.103761582421396
-0.0553880228794164 -0.124906315238734 -0.0949583084894545 -0.0187200634207487 0.118576753283763 0.171478016519536 0.0166909460170563 -0.0591465927848844 -0.132918019960591 -0.0731621030223035 0.130632486114646 0.131137196873095
-0.0209265908378837 -0.0690735253285411 -0.15743457369507 -0.0328537833191982 0.135959175420052 0.147508832828253 0.0243490017607799 -0.0207343556219479 -0.155596729097314 -0.065636606986855 0.121484019933583 0.147955012140241
-0.0273913753459132 -0.0960990176229473 -0.121793118327715 -0.0431693418284436 0.0789013792476387 0.123069051339178 0.07188273733352 -0.0602605201949604 -0.139813876038572 -0.0213001769911214 0.0998706840339159 0.0922838330601881
-0.0164201832099193 -0.0457786327804985 -0.115697982607438 -0.0684121526767729 0.113694138016357 0.204375277797855 0.0699122167755934 -0.0682223331168199 -0.180692415355173 -0.062695039940448 0.124583637338903 0.15387312550245
-0.0841908831899083 -0.0967168909410709 -0.0887737726617113 -0.0098884417814995 0.126730741179939 0.162785315820906 0.00274700845537801 -0.0930475369772639 -0.120377140360246 -0.0333648825619255 0.121343613528469 0.146367769390636
-0.0731993728862159 -0.0922938199541905 -0.0727167132962299 -0.0578301893661619 0.089513847737309 0.141125843915466 0.0445087769074215 -0.0666246580175427 -0.142967356271503 -0.0273292775641236 0.113667784628406 0.0809134181413746
-0.0577909256514779 -0.0643028651541693 -0.0384637040092102 -0.0710588145371096 0.0921512856572519 0.191904317888977 0.0811090606638478 -0.0459111812190418 -0.209011162892748 -0.0424894350152325 0.138684660832594 0.174641703176923
-0.129749547083547 -0.0587470525146276 -0.0904936383405897 -0.0145729609637142 0.108093157567507 0.127705048327423 0.0141289255434032 -0.0516071287779418 -0.137511171441298 -0.0131304052420358 0.0956194332144893 0.103677749699978
0.00242603817877818 -0.135365117957384 -0.0762266483837442 -0.0135362872994076 0.102462385539957 0.120475722847323 0.0278383391058723 -0.0274187559293724 -0.160629004119421 -0.0220697324711718 0.155986850193914 0.0887424475904117
-0.111536963911045 -0.0634906742139556 -0.0894539298131987 -0.00230864719992496 0.151822100772313 0.152702281950368 -0.00532549978115604 -0.105560658674596 -0.0799331689593616 -0.0675701297082281 0.148715472216428 0.0729167867835692
-0.0817713547283709 -0.0557669258745026 -0.0754413676524344 0.020228040096443 0.129628272654627 0.140519798040883 0.0328519869586836 -0.125899806672778 -0.136870768796914 -0.0381768689801651 0.123709266160218 0.144576040116968
